12-14-2012, 403.28, 21, 27, Newtown, Connecticut
12-14-2012, 403.355, 22, 27, Newtown, Connecticut
12-14-2012, 403.43, 23, 27, Newtown, Connecticut
12-14-2012, 403.505, 24, 27, Newtown, Connecticut
12-14-2012, 403.58, 25, 27, Newtown, Connecticut
12-14-2012, 403.655, 26, 27, Newtown, Connecticut
12-14-2012, 403.73, 27, 27, Newtown, Connecticut
03-13-2013, 406.725, 1, 5, Herkimer, New York
03-13-2013, 406.8, 2, 5, Herkimer, New York
03-13-2013, 406.875, 3, 5, Herkimer, New York
03-13-2013, 406.95, 4, 5, Herkimer, New York
03-13-2013, 407.025, 5, 5, Herkimer, New York
04-21-2013, 408.38, 1, 5, Federal Way, Washington
04-21-2013, 408.455, 2, 5, Federal Way, Washington
04-21-2013, 408.53, 3, 5, Federal Way, Washington
04-21-2013, 408.605, 4, 5, Federal Way, Washington
04-21-2013, 408.68, 5, 5, Federal Way, Washington
06-07-2013, 410.305, 1, 6, Santa Monica, California
06-07-2013, 410.38, 2, 6, Santa Monica, California
06-07-2013, 410.455, 3, 6, Santa Monica, California
06-07-2013, 410.53, 4, 6, Santa Monica, California
06-07-2013, 410.605, 5, 6, Santa Monica, California
06-07-2013, 410.68, 6, 6, Santa Monica, California
07-26-2013, 412.365, 1, 6, Hialeah, Florida
07-26-2013, 412.44, 2, 6, Hialeah, Florida
07-26-2013, 412.515, 3, 6, Hialeah, Florida
07-26-2013, 412.59, 4, 6, Hialeah, Florida
07-26-2013, 412.665, 5, 6, Hialeah, Florida
07-26-2013, 412.74, 6, 6, Hialeah, Florida
09-16-2013, 414.515, 1, 13, Washington Navy Yard, Washington
09-16-2013, 414.59, 2, 13, Washington Navy Yard, Washington
09-16-2013, 414.665, 3, 13, Washington Navy Yard, Washington
09-16-2013, 414.74, 4, 13, Washington Navy Yard, Washington
09-16-2013, 414.815, 5, 13, Washington Navy Yard, Washington
09-16-2013, 414.89, 6, 13, Washington Navy Yard, Washington
09-16-2013, 414.965, 7, 13, Washington Navy Yard, Washington
09-16-2013, 415.04, 8, 13, Washington Navy Yard, Washington
09-16-2013, 415.115, 9, 13, Washington Navy Yard, Washington
09-16-2013, 415.19, 10, 13, Washington Navy Yard, Washington
09-16-2013, 415.265, 11, 13, Washington Navy Yard, Washington
09-16-2013, 415.34, 12, 13, Washington Navy Yard, Washington
09-16-2013, 415.415, 13, 13, Washington Navy Yard, Washington
02-20-2014, 420.65, 1, 4, Alturas, California
02-20-2014, 420.725, 2, 4, Alturas, California
02-20-2014, 420.8, 3, 4, Alturas, California
02-20-2014, 420.875, 4, 4, Alturas, California
05-23-2014, 423.98, 1, 7, Isla Vista, California
05-23-2014, 424.055, 2, 7, Isla Vista, California
05-23-2014, 424.13, 3, 7, Isla Vista, California
05-23-2014, 424.205, 4, 7, Isla Vista, California
05-23-2014, 424.28, 5, 7, Isla Vista, California
05-23-2014, 424.355, 6, 7, Isla Vista, California
05-23-2014, 424.43, 7, 7, Isla Vista, California
10-24-2014, 429.555, 1, 5, Marysville, Washington
10-24-2014, 429.63, 2, 5, Marysville, Washington
10-24-2014, 429.705, 3, 5, Marysville, Washington
10-24-2014, 429.78, 4, 5, Marysville, Washington
10-24-2014, 429.855, 5, 5, Marysville, Washington
06-18-2015, 437.72, 1, 9, Charleston, South Carolina
06-18-2015, 437.795, 2, 9, Charleston, South Carolina
06-18-2015, 437.87, 3, 9, Charleston, South Carolina
06-18-2015, 437.945, 4, 9, Charleston, South Carolina
06-18-2015, 438.02, 5, 9, Charleston, South Carolina
06-18-2015, 438.095, 6, 9, Charleston, South Carolina
06-18-2015, 438.17, 7, 9, Charleston, South Carolina
06-18-2015, 438.245, 8, 9, Charleston, South Carolina
06-18-2015, 438.32, 9, 9, Charleston, South Carolina
07-16-2015, 439.315, 1, 5, Chattanooga, Tennessee
07-16-2015, 439.39, 2, 5, Chattanooga, Tennessee
07-16-2015, 439.465, 3, 5, Chattanooga, Tennessee
07-16-2015, 439.54, 4, 5, Chattanooga, Tennessee
07-16-2015, 439.615, 5, 5, Chattanooga, Tennessee
